game_id,pair_id,agent,opponent,agent_is_first,result,result_label,moves_agent,moves_total,complexity_total_ns,response_time_mean_ms,response_time_min_ms,response_time_max_ms,available_actions_mean,available_actions_min,available_actions_max,random_seed
92,Random_vs_RandomBeater1,Random,RandomBeater1,1,-1,loss,7,14,143200,0.020457142857142858,0.0197,0.0221,7.0,7,7,9196310470565946880
92,Random_vs_RandomBeater1,RandomBeater1,Random,0,1,win,7,14,905500,0.12935714285714286,0.1012,0.1601,7.0,7,7,9196310470565946880
93,Random_vs_RandomBeater1,Random,RandomBeater1,0,-1,loss,10,21,205500,0.02055,0.0197,0.0222,7.0,7,7,5703073149128133870
93,Random_vs_RandomBeater1,RandomBeater1,Random,1,1,win,11,21,1490200,0.13547272727272727,0.1023,0.1966,7.0,7,7,5703073149128133870
94,Random_vs_RandomBeater1,Random,RandomBeater1,0,-1,loss,5,11,103700,0.02074,0.02,0.0218,7.0,7,7,3761888970450740751
94,Random_vs_RandomBeater1,RandomBeater1,Random,1,1,win,6,11,699000,0.1165,0.1019,0.1342,7.0,7,7,3761888970450740751
95,Random_vs_RandomBeater1,Random,RandomBeater1,0,-1,loss,7,15,173600,0.0248,0.0201,0.0309,7.0,7,7,7946106497998696495
95,Random_vs_RandomBeater1,RandomBeater1,Random,1,1,win,8,15,1069900,0.1337375,0.0986,0.1686,7.0,7,7,7946106497998696495
96,Random_vs_RandomBeater1,Random,RandomBeater1,0,-1,loss,10,21,203500,0.02035,0.0192,0.0225,7.0,7,7,3578245822847176183
96,Random_vs_RandomBeater1,RandomBeater1,Random,1,1,win,11,21,1693300,0.15393636363636365,0.1056,0.2274,7.0,7,7,3578245822847176183
97,Random_vs_RandomBeater1,Random,RandomBeater1,0,-1,loss,5,11,108600,0.02172,0.0205,0.0247,7.0,7,7,204296253840880414
97,Random_vs_RandomBeater1,RandomBeater1,Random,1,1,win,6,11,685100,0.11418333333333333,0.0987,0.1277,7.0,7,7,204296253840880414
98,Random_vs_RandomBeater1,Random,RandomBeater1,0,-1,loss,5,11,100700,0.02014,0.0193,0.021,7.0,7,7,5127107878116973022
98,Random_vs_RandomBeater1,RandomBeater1,Random,1,1,win,6,11,655600,0.10926666666666666,0.0984,0.1283,7.0,7,7,5127107878116973022
99,Random_vs_RandomBeater1,Random,RandomBeater1,0,1,win,14,28,302900,0.021635714285714286,0.0201,0.0282,6.714285714285714,6,7,8693011127176310629
99,Random_vs_RandomBeater1,RandomBeater1,Random,1,-1,loss,14,28,2103900,0.15027857142857143,0.0959,0.2293,6.785714285714286,6,7,8693011127176310629
100,Random_vs_RandomBeater1,Random,RandomBeater1,1,-1,loss,7,14,147900,0.021128571428571427,0.0192,0.0236,7.0,7,7,1849964889688897019
100,Random_vs_RandomBeater1,RandomBeater1,Random,0,1,win,7,14,934800,0.13354285714285713,0.107,0.1637,7.0,7,7,1849964889688897019
101,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,4,8,566700,0.141675,0.0263,0.4608,7.0,7,7,7467557063979643883
101,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,4,8,3363200,0.8408,0.1287,1.1514,7.0,7,7,7467557063979643883
102,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,4,8,232700,0.058175,0.0257,0.1386,7.0,7,7,4955555125563420714
102,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,4,8,3063000,0.76575,0.1199,1.1013,7.0,7,7,4955555125563420714
103,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,162600,0.0542,0.0271,0.0977,7.0,7,7,923456276925630992
103,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,2931000,0.73275,0.104,1.011,7.0,7,7,923456276925630992
104,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,6,12,283600,0.047266666666666665,0.0249,0.1359,7.0,7,7,2802763972630592939
104,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,6,12,5289800,0.8816333333333334,0.1339,1.2202,7.0,7,7,2802763972630592939
105,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,4,8,243200,0.0608,0.0292,0.1369,7.0,7,7,4367427803361655018
105,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,4,8,3139300,0.784825,0.1213,1.0822,7.0,7,7,4367427803361655018
106,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,7,14,336400,0.048057142857142854,0.0245,0.1401,7.0,7,7,6516723017902205181
106,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,7,14,6067700,0.8668142857142856,0.1102,1.6407,7.0,7,7,6516723017902205181
107,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,8,16,374400,0.0468,0.0298,0.1363,7.0,7,7,2899127430326101281
107,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,8,16,9233300,1.1541625,0.1838,1.7242,7.0,7,7,2899127430326101281
108,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,189000,0.063,0.0366,0.1049,7.0,7,7,6049344186881535803
108,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,3319900,0.829975,0.1152,1.1531,7.0,7,7,6049344186881535803
109,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,7,15,408100,0.0583,0.0334,0.164,7.0,7,7,532520890646031882
109,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,8,15,10367400,1.295925,0.2291,2.1439,7.0,7,7,532520890646031882
110,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,165900,0.0553,0.0291,0.0985,7.0,7,7,3044669893836279493
110,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,3090800,0.7727,0.1064,1.0368,7.0,7,7,3044669893836279493
111,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,8,16,360200,0.045025,0.0233,0.132,7.0,7,7,5203407035107744224
111,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,8,16,7406800,0.92585,0.1072,1.7263,7.0,7,7,5203407035107744224
112,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,7,14,346700,0.04952857142857143,0.0275,0.1422,7.0,7,7,8599347113498094331
112,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,7,14,7587600,1.083942857142857,0.1411,1.4314,7.0,7,7,8599347113498094331
113,Random_vs_RLPolicy,Random,RLPolicy,1,0,draw,21,42,716900,0.03413809523809524,0.022,0.1495,5.619047619047619,1,7,4178269747380917942
113,Random_vs_RLPolicy,RLPolicy,Random,0,0,draw,21,42,15631900,0.7443761904761905,0.0305,2.4865,5.428571428571429,1,7,4178269747380917942
114,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,186400,0.06213333333333334,0.0395,0.1047,7.0,7,7,2022505492482994397
114,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,3300200,0.82505,0.1129,1.1079,7.0,7,7,2022505492482994397
115,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,4,8,269400,0.06735,0.0372,0.141,7.0,7,7,2535403143169395575
115,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,4,8,3157200,0.7893,0.1363,1.1529,7.0,7,7,2535403143169395575
116,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,4,8,237300,0.059325,0.0279,0.1378,7.0,7,7,304471707451024299
116,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,4,8,3089300,0.772325,0.1147,1.106,7.0,7,7,304471707451024299
117,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,8,17,280300,0.0350375,0.0232,0.0962,7.0,7,7,3526246656516389549
117,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,9,17,7907700,0.8786333333333334,0.1633,1.4125,7.0,7,7,3526246656516389549
118,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,4,8,238700,0.059675,0.0304,0.1417,7.0,7,7,1981584147360671311
118,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,4,8,2977600,0.7444,0.109,1.1226,7.0,7,7,1981584147360671311
119,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,4,8,246700,0.061675,0.0295,0.1381,7.0,7,7,4149209796961784070
119,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,4,8,3308000,0.827,0.1276,1.1315,7.0,7,7,4149209796961784070
120,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,184300,0.06143333333333333,0.0319,0.1058,7.0,7,7,1690641384824482511
120,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,2948900,0.737225,0.0851,1.0663,7.0,7,7,1690641384824482511
121,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,185900,0.06196666666666666,0.0401,0.0986,7.0,7,7,5379546486683163924
121,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,3212200,0.80305,0.1395,1.1229,7.0,7,7,5379546486683163924
122,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,9,18,384100,0.04267777777777778,0.0243,0.1371,7.0,7,7,4936124530723934899
122,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,9,18,8129100,0.9032333333333333,0.1431,1.6644,7.0,7,7,4936124530723934899
123,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,155200,0.05173333333333333,0.029,0.0963,7.0,7,7,7004306431220840599
123,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,2811400,0.70285,0.0966,0.9524,7.0,7,7,7004306431220840599
124,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,4,8,249500,0.062375,0.0346,0.1338,7.0,7,7,1199857189864297991
124,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,4,8,3050500,0.762625,0.095,1.0759,7.0,7,7,1199857189864297991
125,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,8,17,422600,0.052825,0.0334,0.0995,6.75,6,7,9187679547269756226
125,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,9,17,10381000,1.1534444444444445,0.1654,1.6827,6.666666666666667,6,7,9187679547269756226
126,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,10,20,458000,0.0458,0.0223,0.1361,6.9,6,7,5704977117627402938
126,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,10,20,8203900,0.82039,0.1568,1.5727,6.8,6,7,5704977117627402938
127,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,4,8,242300,0.060575,0.0273,0.1425,7.0,7,7,2483545843810315362
127,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,4,8,3013700,0.753425,0.1204,1.067,7.0,7,7,2483545843810315362
128,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,5,10,279700,0.05594,0.0297,0.134,7.0,7,7,1062359818069966462
128,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,5,10,4355600,0.87112,0.1167,1.1159,7.0,7,7,1062359818069966462
129,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,4,8,305900,0.076475,0.0352,0.1457,7.0,7,7,5600667139940648546
129,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,4,8,3655500,0.913875,0.1316,1.375,7.0,7,7,5600667139940648546
130,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,4,9,203400,0.05085,0.0294,0.1015,7.0,7,7,3087269183808750819
130,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,5,9,4428900,0.88578,0.1195,1.2065,7.0,7,7,3087269183808750819
131,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,4,8,239800,0.05995,0.0291,0.1349,7.0,7,7,7784058522764073072
131,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,4,8,3121900,0.780475,0.1235,1.0772,7.0,7,7,7784058522764073072
132,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,7,15,262100,0.037442857142857146,0.0242,0.09,7.0,7,7,1009905455551606870
132,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,8,15,7026200,0.878275,0.1257,1.2323,7.0,7,7,1009905455551606870
133,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,6,13,287500,0.04791666666666666,0.0277,0.0922,7.0,7,7,146874903329572441
133,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,7,13,6280700,0.8972428571428571,0.1695,1.7568,7.0,7,7,146874903329572441
134,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,189900,0.0633,0.0303,0.0956,7.0,7,7,3917640814624276236
134,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,3069100,0.767275,0.086,1.0937,7.0,7,7,3917640814624276236
135,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,174400,0.058133333333333335,0.0309,0.1028,7.0,7,7,6454490606853263654
135,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,3122900,0.780725,0.1121,1.0629,7.0,7,7,6454490606853263654
136,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,253600,0.08453333333333334,0.0329,0.1162,7.0,7,7,291556847007136806
136,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,2946900,0.736725,0.1325,1.0296,7.0,7,7,291556847007136806
137,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,6,13,529800,0.0883,0.0448,0.1594,7.0,7,7,9192898703919413629
137,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,7,13,10546300,1.5066142857142857,0.1868,1.9809,7.0,7,7,9192898703919413629
138,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,4,8,425700,0.106425,0.0525,0.2274,7.0,7,7,5571492923821700632
138,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,4,8,5172900,1.293225,0.1928,1.8489,7.0,7,7,5571492923821700632
139,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,4,8,388200,0.09705,0.0559,0.1748,7.0,7,7,8327795148449379818
139,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,4,8,5023700,1.255925,0.1712,1.7914,7.0,7,7,8327795148449379818
140,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,6,12,500600,0.08343333333333333,0.0448,0.2181,7.0,7,7,628853318676988544
140,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,6,12,7009200,1.1682,0.1641,1.8429,7.0,7,7,628853318676988544
141,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,4,8,454200,0.11355,0.0516,0.2172,7.0,7,7,8478190713645356726
141,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,4,8,5142300,1.285575,0.1937,2.03,7.0,7,7,8478190713645356726
142,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,6,12,541300,0.09021666666666667,0.0448,0.226,7.0,7,7,1159393364625044434
142,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,6,12,7120100,1.1866833333333333,0.1686,2.0053,7.0,7,7,1159393364625044434
143,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,6,13,920500,0.15341666666666665,0.0459,0.6155,7.0,7,7,3224652626729654521
143,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,7,13,10489000,1.4984285714285714,0.1845,2.0821,7.0,7,7,3224652626729654521
144,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,4,8,413600,0.1034,0.0691,0.1727,7.0,7,7,1521610454005366598
144,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,4,8,5460400,1.3651,0.1985,1.9503,7.0,7,7,1521610454005366598
145,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,286600,0.09553333333333333,0.0766,0.1328,7.0,7,7,9020760364523766758
145,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,4894100,1.223525,0.1464,1.7368,7.0,7,7,9020760364523766758
146,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,416100,0.1387,0.0596,0.2064,7.0,7,7,7651820344275056350
146,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,5278200,1.31955,0.1684,1.9117,7.0,7,7,7651820344275056350
147,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,296100,0.0987,0.0597,0.1321,7.0,7,7,5563896958997215431
147,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,5328700,1.332175,0.1694,1.9177,7.0,7,7,5563896958997215431
148,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,7,14,693400,0.09905714285714286,0.0661,0.2107,7.0,7,7,2613794061145410764
148,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,7,14,11768900,1.6812714285714285,0.1639,2.4563,7.0,7,7,2613794061145410764
149,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,362300,0.12076666666666667,0.063,0.1948,7.0,7,7,1324671525214992753
149,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,4720200,1.18005,0.1619,1.6977,7.0,7,7,1324671525214992753
150,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,454900,0.15163333333333334,0.075,0.196,7.0,7,7,413199398569972128
150,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,5011800,1.25295,0.1528,1.6397,7.0,7,7,413199398569972128
151,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,4,9,394500,0.098625,0.0562,0.1415,7.0,7,7,4385506632818410635
151,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,5,9,5734200,1.14684,0.1676,1.8955,7.0,7,7,4385506632818410635
152,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,4,8,461000,0.11525,0.0687,0.1972,7.0,7,7,8458471879405798838
152,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,4,8,5520100,1.380025,0.254,1.9487,7.0,7,7,8458471879405798838
153,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,395900,0.13196666666666665,0.0937,0.1665,7.0,7,7,4829427293946231461
153,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,5457900,1.364475,0.1836,1.9196,7.0,7,7,4829427293946231461
154,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,297400,0.09913333333333332,0.0606,0.137,7.0,7,7,6238100475656183347
154,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,4860200,1.21505,0.1745,1.7535,7.0,7,7,6238100475656183347
155,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,12,24,921700,0.07680833333333333,0.0446,0.2319,6.583333333333333,5,7,3776402266197382648
155,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,12,24,21042700,1.7535583333333333,0.1904,2.6122,6.416666666666667,5,7,3776402266197382648
156,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,299100,0.0997,0.0629,0.172,7.0,7,7,9202407290976854121
156,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,4888100,1.222025,0.1677,1.7088,7.0,7,7,9202407290976854121
157,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,313100,0.10436666666666668,0.0566,0.1496,7.0,7,7,2454656146017571696
157,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,5260000,1.315,0.1918,1.7685,7.0,7,7,2454656146017571696
158,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,265200,0.0884,0.0609,0.1384,7.0,7,7,5956491596700733344
158,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,4784500,1.196125,0.1641,1.7599,7.0,7,7,5956491596700733344
159,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,4,8,478900,0.119725,0.071,0.1989,7.0,7,7,6107799820034781067
159,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,4,8,5397500,1.349375,0.1627,1.8619,7.0,7,7,6107799820034781067
160,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,4,8,428200,0.10705,0.0637,0.2039,7.0,7,7,4353901960798591890
160,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,4,8,5296000,1.324,0.1794,1.8765,7.0,7,7,4353901960798591890
161,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,311800,0.10393333333333332,0.0725,0.1629,7.0,7,7,70771403430812532
161,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,5069800,1.26745,0.1643,1.7734,7.0,7,7,70771403430812532
162,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,205700,0.06856666666666666,0.0359,0.1011,7.0,7,7,505299513915912803
162,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,3023300,0.755825,0.095,1.1214,7.0,7,7,505299513915912803
163,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,6,12,323000,0.05383333333333334,0.0272,0.1564,7.0,7,7,391469961251036821
163,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,6,12,5604600,0.9341,0.1496,1.2526,7.0,7,7,391469961251036821
164,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,9,18,433700,0.04818888888888889,0.0242,0.1598,7.0,7,7,2008011466188076646
164,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,9,18,6940800,0.7712,0.1075,1.6184,7.0,7,7,2008011466188076646
165,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,166400,0.055466666666666664,0.03,0.0979,7.0,7,7,2736481801342811400
165,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,3038800,0.7597,0.1097,1.0623,7.0,7,7,2736481801342811400
166,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,191400,0.0638,0.0376,0.102,7.0,7,7,600850879292345319
166,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,3241400,0.81035,0.1148,1.0961,7.0,7,7,600850879292345319
167,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,163700,0.054566666666666666,0.0295,0.0956,7.0,7,7,4516448003748268742
167,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,3075000,0.76875,0.1081,1.0229,7.0,7,7,4516448003748268742
168,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,4,8,255500,0.063875,0.0336,0.1394,7.0,7,7,8647838863033213312
168,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,4,8,3585900,0.896475,0.1683,1.2611,7.0,7,7,8647838863033213312
169,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,8,17,405200,0.05065,0.033,0.091,7.0,7,7,4352658855327895833
169,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,9,17,11033000,1.225888888888889,0.1693,1.8202,7.0,7,7,4352658855327895833
170,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,180100,0.060033333333333334,0.0322,0.1078,7.0,7,7,7163168695318537995
170,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,3031100,0.757775,0.0914,1.0177,7.0,7,7,7163168695318537995
171,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,159300,0.0531,0.0306,0.0934,7.0,7,7,6410725936944461583
171,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,2886200,0.72155,0.0972,0.9574,7.0,7,7,6410725936944461583
172,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,170200,0.05673333333333334,0.0317,0.0991,7.0,7,7,3994427402396681565
172,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,3033900,0.758475,0.1129,1.0771,7.0,7,7,3994427402396681565
173,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,215300,0.07176666666666667,0.0509,0.1056,7.0,7,7,5706291060977731090
173,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,2964100,0.741025,0.0873,1.0178,7.0,7,7,5706291060977731090
174,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,184100,0.06136666666666667,0.0324,0.103,7.0,7,7,4443528468040757237
174,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,2879100,0.719775,0.0978,0.9732,7.0,7,7,4443528468040757237
175,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,184200,0.0614,0.033,0.1051,7.0,7,7,8303810649401395074
175,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,3129100,0.782275,0.1003,1.1049,7.0,7,7,8303810649401395074
176,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,220100,0.07336666666666668,0.0511,0.1037,7.0,7,7,6012185728602474000
176,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,3463200,0.8658,0.1119,1.3337,7.0,7,7,6012185728602474000
177,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,8,16,396000,0.0495,0.0255,0.146,7.0,7,7,8791803194264144481
177,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,8,16,7335000,0.916875,0.1185,1.547,7.0,7,7,8791803194264144481
178,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,7,14,350800,0.050114285714285715,0.0261,0.1378,7.0,7,7,6145852754059512690
178,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,7,14,4857900,0.6939857142857143,0.1073,1.4005,7.0,7,7,6145852754059512690
179,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,6,12,307800,0.0513,0.0288,0.1427,7.0,7,7,7408723694463863345
179,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,6,12,4558000,0.7596666666666666,0.101,1.3095,7.0,7,7,7408723694463863345
180,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,4,9,209400,0.05235,0.0303,0.1029,7.0,7,7,6845570453644476323
180,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,5,9,4383600,0.87672,0.1168,1.1858,7.0,7,7,6845570453644476323
181,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,194800,0.06493333333333333,0.0349,0.1025,7.0,7,7,5057866569489572241
181,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,3134200,0.78355,0.102,1.1208,7.0,7,7,5057866569489572241
182,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,6,12,314700,0.05245,0.0264,0.1403,7.0,7,7,4448258928927234887
182,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,6,12,4900800,0.8168,0.1097,1.5855,7.0,7,7,4448258928927234887
183,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,183200,0.061066666666666665,0.0305,0.1024,7.0,7,7,8570893538433630531
183,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,3141300,0.785325,0.0975,1.0803,7.0,7,7,8570893538433630531
184,Random_vs_RLPolicy,Random,RLPolicy,1,-1,loss,5,10,293700,0.05874,0.0353,0.1417,7.0,7,7,2846042766071904657
184,Random_vs_RLPolicy,RLPolicy,Random,0,1,win,5,10,4582200,0.91644,0.1494,1.3099,7.0,7,7,2846042766071904657
185,Random_vs_RLPolicy,Random,RLPolicy,0,-1,loss,3,7,181800,0.0606,0.036,0.0975,7.0,7,7,378299818784127041
185,Random_vs_RLPolicy,RLPolicy,Random,1,1,win,4,7,3114800,0.7787,0.1079,1.0897,7.0,7,7,378299818784127041
